provinsi,tahun,sektor,periode_upah,rata_rata_upah,periode_kemiskinan,gkm_makanan
KALIMANTAN TENGAH,2025,C Industri Pengolahan,AGUSTUS,3056312.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3327363.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3293592.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,F Konstruksi,AGUSTUS,3716973.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2628652.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,H Transportasi dan Pergudangan,AGUSTUS,3688061.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1863206.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,J Informasi dan Komunikasi,AGUSTUS,3439777.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4191035.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,L Real Estate,AGUSTUS,3815629.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,"M,N Jasa Perusahaan",AGUSTUS,3255630.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3968065.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,P Jasa Pendidikan,AGUSTUS,3343922.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3508598.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1934308.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,Total,AGUSTUS,3451676.0,SEPTEMBER,526003.0
KALIMANTAN SELATAN,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2937079.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,B Pertambangan dan Penggalian,AGUSTUS,4975706.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,C Industri Pengolahan,AGUSTUS,2691398.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4572661.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3145805.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,F Konstruksi,AGUSTUS,2849386.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2622960.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,H Transportasi dan Pergudangan,AGUSTUS,3486402.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2013760.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,J Informasi dan Komunikasi,AGUSTUS,2621703.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4342735.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,L Real Estate,AGUSTUS,4003719.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,"M,N Jasa Perusahaan",AGUSTUS,3324262.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4023449.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,P Jasa Pendidikan,AGUSTUS,2965062.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3165500.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1514354.0,SEPTEMBER,491795.0
KALIMANTAN SELATAN,2025,Total,AGUSTUS,3164480.0,SEPTEMBER,491795.0
KALIMANTAN TIMUR,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,4437670.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,B Pertambangan dan Penggalian,AGUSTUS,6632753.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,C Industri Pengolahan,AGUSTUS,4978610.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,D Pengadaan Listrik dan Gas,AGUSTUS,5393154.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,5007179.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,F Konstruksi,AGUSTUS,4361213.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,3297589.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,H Transportasi dan Pergudangan,AGUSTUS,4801768.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2315557.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,J Informasi dan Komunikasi,AGUSTUS,4667589.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4876634.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,L Real Estate,AGUSTUS,3407516.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,"M,N Jasa Perusahaan",AGUSTUS,4561042.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4577903.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,P Jasa Pendidikan,AGUSTUS,3925394.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,4361425.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2166722.0,SEPTEMBER,629611.0
KALIMANTAN TIMUR,2025,Total,AGUSTUS,4475944.0,SEPTEMBER,629611.0
KALIMANTAN UTARA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2987674.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,B Pertambangan dan Penggalian,AGUSTUS,5748893.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,C Industri Pengolahan,AGUSTUS,3925506.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4061738.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,4595745.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,F Konstruksi,AGUSTUS,2973695.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2389231.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,H Transportasi dan Pergudangan,AGUSTUS,2856504.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2010970.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,J Informasi dan Komunikasi,AGUSTUS,3897355.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,5132038.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,L Real Estate,AGUSTUS,4736908.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,"M,N Jasa Perusahaan",AGUSTUS,3685325.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4647506.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,P Jasa Pendidikan,AGUSTUS,3733868.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3863921.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1937383.0,SEPTEMBER,689268.0
KALIMANTAN UTARA,2025,Total,AGUSTUS,3675921.0,SEPTEMBER,689268.0
SULAWESI UTARA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2707401.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,B Pertambangan dan Penggalian,AGUSTUS,4307039.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,C Industri Pengolahan,AGUSTUS,3044227.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4634203.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2964738.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,F Konstruksi,AGUSTUS,3163919.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,3016364.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,H Transportasi dan Pergudangan,AGUSTUS,3795138.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2853485.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,J Informasi dan Komunikasi,AGUSTUS,3104898.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4263007.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,L Real Estate,AGUSTUS,3430523.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,"M,N Jasa Perusahaan",AGUSTUS,3437984.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4048785.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,P Jasa Pendidikan,AGUSTUS,3588404.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3511740.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2300971.0,SEPTEMBER,434089.0
SULAWESI UTARA,2025,Total,AGUSTUS,3420935.0,SEPTEMBER,434089.0
SULAWESI TENGAH,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2326855.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,B Pertambangan dan Penggalian,AGUSTUS,4208498.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,C Industri Pengolahan,AGUSTUS,3895723.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4293283.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2501121.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,F Konstruksi,AGUSTUS,2626235.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2128497.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,H Transportasi dan Pergudangan,AGUSTUS,2590279.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1671777.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,J Informasi dan Komunikasi,AGUSTUS,3120980.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3914978.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,L Real Estate,AGUSTUS,5571336.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,"M,N Jasa Perusahaan",AGUSTUS,2617226.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3723830.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,P Jasa Pendidikan,AGUSTUS,3288897.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2776378.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1787149.0,SEPTEMBER,498444.0
SULAWESI TENGAH,2025,Total,AGUSTUS,3056120.0,SEPTEMBER,498444.0
SULAWESI SELATAN,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2287084.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,B Pertambangan dan Penggalian,AGUSTUS,5556142.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,C Industri Pengolahan,AGUSTUS,2486183.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3959718.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2602877.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,F Konstruksi,AGUSTUS,2578844.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2563279.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,H Transportasi dan Pergudangan,AGUSTUS,5247392.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2107830.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,J Informasi dan Komunikasi,AGUSTUS,3561262.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4012827.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,L Real Estate,AGUSTUS,2967035.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,"M,N Jasa Perusahaan",AGUSTUS,3728371.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3492729.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,P Jasa Pendidikan,AGUSTUS,3450859.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2700032.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1978724.0,SEPTEMBER,387454.0
SULAWESI SELATAN,2025,Total,AGUSTUS,3060385.0,SEPTEMBER,387454.0
SULAWESI TENGGARA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2811095.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,B Pertambangan dan Penggalian,AGUSTUS,4332715.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,C Industri Pengolahan,AGUSTUS,2747068.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3196831.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2307698.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,F Konstruksi,AGUSTUS,2686920.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2461788.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,H Transportasi dan Pergudangan,AGUSTUS,2959507.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1617470.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,J Informasi dan Komunikasi,AGUSTUS,3879799.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3625112.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,L Real Estate,AGUSTUS,3820685.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,"M,N Jasa Perusahaan",AGUSTUS,3750637.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3643522.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,P Jasa Pendidikan,AGUSTUS,3583743.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2796918.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1641348.0,SEPTEMBER,386850.0
SULAWESI TENGGARA,2025,Total,AGUSTUS,3189724.0,SEPTEMBER,386850.0
GORONTALO,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2895969.0,SEPTEMBER,404784.0
GORONTALO,2025,B Pertambangan dan Penggalian,AGUSTUS,3359149.0,SEPTEMBER,404784.0
GORONTALO,2025,C Industri Pengolahan,AGUSTUS,1881745.0,SEPTEMBER,404784.0
GORONTALO,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3454474.0,SEPTEMBER,404784.0
GORONTALO,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3921714.0,SEPTEMBER,404784.0
GORONTALO,2025,F Konstruksi,AGUSTUS,2527691.0,SEPTEMBER,404784.0
GORONTALO,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2301326.0,SEPTEMBER,404784.0
GORONTALO,2025,H Transportasi dan Pergudangan,AGUSTUS,2753552.0,SEPTEMBER,404784.0
GORONTALO,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1325626.0,SEPTEMBER,404784.0
GORONTALO,2025,J Informasi dan Komunikasi,AGUSTUS,1812607.0,SEPTEMBER,404784.0
GORONTALO,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3936344.0,SEPTEMBER,404784.0
GORONTALO,2025,"M,N Jasa Perusahaan",AGUSTUS,3506570.0,SEPTEMBER,404784.0
GORONTALO,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3720085.0,SEPTEMBER,404784.0
GORONTALO,2025,P Jasa Pendidikan,AGUSTUS,3561803.0,SEPTEMBER,404784.0
GORONTALO,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2503584.0,SEPTEMBER,404784.0
GORONTALO,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,980664.0,SEPTEMBER,404784.0
GORONTALO,2025,Total,AGUSTUS,2911813.0,SEPTEMBER,404784.0
SULAWESI BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2499572.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,B Pertambangan dan Penggalian,AGUSTUS,5535282.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,C Industri Pengolahan,AGUSTUS,2144498.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,D Pengadaan Listrik dan Gas,AGUSTUS,2652062.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2419701.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,F Konstruksi,AGUSTUS,2090050.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,1926877.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,H Transportasi dan Pergudangan,AGUSTUS,2785735.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1365799.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,J Informasi dan Komunikasi,AGUSTUS,3279581.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3750764.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,"M,N Jasa Perusahaan",AGUSTUS,2796597.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3479514.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,P Jasa Pendidikan,AGUSTUS,2829577.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2917174.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1460849.0,SEPTEMBER,399892.0
SULAWESI BARAT,2025,Total,AGUSTUS,2698528.0,SEPTEMBER,399892.0
MALUKU,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2287230.0,SEPTEMBER,584225.0
MALUKU,2025,B Pertambangan dan Penggalian,AGUSTUS,3402744.0,SEPTEMBER,584225.0
MALUKU,2025,C Industri Pengolahan,AGUSTUS,2249330.0,SEPTEMBER,584225.0
MALUKU,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3210500.0,SEPTEMBER,584225.0
MALUKU,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3540341.0,SEPTEMBER,584225.0
MALUKU,2025,F Konstruksi,AGUSTUS,2838614.0,SEPTEMBER,584225.0
MALUKU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2453694.0,SEPTEMBER,584225.0
MALUKU,2025,H Transportasi dan Pergudangan,AGUSTUS,2468156.0,SEPTEMBER,584225.0
MALUKU,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1975443.0,SEPTEMBER,584225.0
MALUKU,2025,J Informasi dan Komunikasi,AGUSTUS,3480111.0,SEPTEMBER,584225.0
MALUKU,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3741986.0,SEPTEMBER,584225.0
MALUKU,2025,"M,N Jasa Perusahaan",AGUSTUS,2346854.0,SEPTEMBER,584225.0
MALUKU,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4068192.0,SEPTEMBER,584225.0
MALUKU,2025,P Jasa Pendidikan,AGUSTUS,3075047.0,SEPTEMBER,584225.0
MALUKU,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2638356.0,SEPTEMBER,584225.0
MALUKU,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1810828.0,SEPTEMBER,584225.0
MALUKU,2025,Total,AGUSTUS,3100805.0,SEPTEMBER,584225.0
MALUKU UTARA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2469241.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,B Pertambangan dan Penggalian,AGUSTUS,6083756.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,C Industri Pengolahan,AGUSTUS,3678762.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3767542.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3625311.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,F Konstruksi,AGUSTUS,4209528.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2382428.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,H Transportasi dan Pergudangan,AGUSTUS,3096858.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1966681.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,J Informasi dan Komunikasi,AGUSTUS,3534833.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4430168.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,"M,N Jasa Perusahaan",AGUSTUS,3238795.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4076545.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,P Jasa Pendidikan,AGUSTUS,3238464.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3208463.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2226967.0,SEPTEMBER,524814.0
MALUKU UTARA,2025,Total,AGUSTUS,3620219.0,SEPTEMBER,524814.0
PAPUA BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,3085260.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,B Pertambangan dan Penggalian,AGUSTUS,5176964.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,C Industri Pengolahan,AGUSTUS,2852189.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3928482.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,F Konstruksi,AGUSTUS,3537234.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2702393.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,H Transportasi dan Pergudangan,AGUSTUS,2795701.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2915459.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,J Informasi dan Komunikasi,AGUSTUS,3649834.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4275717.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,"M,N Jasa Perusahaan",AGUSTUS,2954060.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4299481.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,P Jasa Pendidikan,AGUSTUS,3535228.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,4193201.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2429632.0,SEPTEMBER,644673.0
PAPUA BARAT,2025,Total,AGUSTUS,3765973.0,SEPTEMBER,644673.0
PAPUA BARAT DAYA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,3438178.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,B Pertambangan dan Penggalian,AGUSTUS,4768339.0,SEPTEMBER,629595.0
